Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returned
5785.0,CA-2020-141117,2020-10-02,2020-10-08,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6.0,-384.7164,
5786.0,CA-2020-141117,2020-10-02,2020-10-08,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,39.072,6.0,4.395599999999998,
5787.0,CA-2020-141117,2020-10-02,2020-10-08,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7.0,-16.6012,
5788.0,CA-2020-141117,2020-10-02,2020-10-08,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144,7.0,10.703699999999987,
5789.0,CA-2020-115070,2020-04-10,2020-04-14,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.320000000000002,5.0,1.8479999999999983,
5790.0,CA-2020-115070,2020-04-10,2020-04-14,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.4190000000000005,3.0,-3.0933,
5791.0,CA-2020-140186,2020-09-29,2020-10-02,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7.0,16.8,
5792.0,CA-2020-140186,2020-09-29,2020-10-02,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1.0,0.0,
5793.0,CA-2020-140186,2020-09-29,2020-10-02,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2.0,25.4384,
5794.0,CA-2020-140186,2020-09-29,2020-10-02,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1.0,15.525,
5795.0,CA-2020-140186,2020-09-29,2020-10-02,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2.0,16.3352,
5804.0,US-2020-106796,2020-05-12,2020-05-19,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272000000000002,3.0,1.1555999999999984,
5805.0,CA-2020-113873,2020-11-13,2020-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4.0,6.179200000000002,
5806.0,CA-2020-113873,2020-11-13,2020-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.99919999999997,3.0,-27.264600000000016,
5807.0,CA-2019-149783,2019-09-04,2019-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3.0,4.1148,
5808.0,CA-2019-149783,2019-09-04,2019-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2.0,8.716800000000006,
5809.0,CA-2019-149783,2019-09-04,2019-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2.0,8.332800000000002,
5810.0,CA-2019-125017,2019-02-06,2019-02-11,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.22400000000002,4.0,-18.1808,
5821.0,CA-2020-117632,2020-05-12,2020-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2.0,4.772400000000005,
5822.0,CA-2020-117632,2020-05-12,2020-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1.0,2.0979,
5823.0,CA-2020-117632,2020-05-12,2020-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5.0,-10.705500000000043,
5824.0,CA-2020-117632,2020-05-12,2020-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168000000000003,4.0,6.4692,
5826.0,CA-2020-161067,2020-09-03,2020-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,4.0,201.312,
5827.0,CA-2020-161067,2020-09-03,2020-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1.0,14.1246,
5828.0,CA-2020-161067,2020-09-03,2020-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2.0,-8.07840000000002,
5829.0,CA-2020-161067,2020-09-03,2020-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2.0,2.224,
5830.0,CA-2019-122063,2019-12-03,2019-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2.0,104.75279999999998,
5831.0,CA-2019-122063,2019-12-03,2019-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1.0,8.0946,
5833.0,CA-2019-142895,2019-07-21,2019-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3.0,2.0358,
5834.0,CA-2019-142895,2019-07-21,2019-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5.0,0.0,
5838.0,CA-2020-133207,2020-11-27,2020-12-03,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4.0,5.756800000000002,
5859.0,US-2020-153255,2020-09-03,2020-09-07,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.66599999999997,2.0,14.098,
5862.0,CA-2019-101525,2019-05-01,2019-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2.0,53.8608,
5863.0,CA-2019-101525,2019-05-01,2019-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,3.0,9.3312,
5864.0,CA-2019-101525,2019-05-01,2019-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2.0,4.3524,
5868.0,CA-2019-158211,2019-01-04,2019-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,1.0,0.5839999999999999,
5869.0,CA-2019-158211,2019-01-04,2019-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6.0,-80.17800000000003,
5870.0,CA-2019-152247,2019-11-07,2019-11-12,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.1360000000002,4.0,100.19599999999996,
5871.0,CA-2019-128223,2019-06-14,2019-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.4879999999998,7.0,80.84300000000007,
5872.0,CA-2019-154235,2019-09-24,2019-09-28,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3.0,21.751499999999982,
5873.0,CA-2020-129910,2020-03-30,2020-04-03,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1.0,16.732800000000005,
5874.0,CA-2020-133095,2020-06-04,2020-06-04,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7.0,54.04,
5875.0,CA-2020-133095,2020-06-04,2020-06-04,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3.0,4.3884,
5880.0,CA-2019-133319,2019-09-05,2019-09-11,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4.0,92.2368,
5881.0,CA-2019-133935,2019-09-18,2019-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.5680000000001,2.0,50.097999999999985,
5882.0,CA-2019-133935,2019-09-18,2019-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,9.0,180.7659,
5883.0,CA-2019-133935,2019-09-18,2019-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9.0,-99.62190000000008,
5884.0,CA-2019-136301,2019-03-13,2019-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2.0,7.352800000000002,
5885.0,CA-2019-136301,2019-03-13,2019-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3.0,196.50359999999975,
5888.0,CA-2020-151596,2020-10-08,2020-10-11,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1.0,11.1176,
5890.0,CA-2019-166625,2019-04-14,2019-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2.0,11.778199999999998,
5891.0,CA-2019-146157,2019-11-21,2019-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,1.0,13.451199999999996,
5892.0,CA-2019-146157,2019-11-21,2019-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2.0,1.6175999999999986,
5893.0,CA-2019-146157,2019-11-21,2019-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.57600000000001,3.0,2.0393999999999934,
5894.0,CA-2020-159954,2020-09-10,2020-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1.0,1.3622,
5895.0,CA-2020-100825,2020-09-09,2020-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3.0,23.9688,
5898.0,CA-2019-167682,2019-04-03,2019-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4.0,22.047199999999997,
5899.0,CA-2019-167682,2019-04-03,2019-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4.0,124.7808,
5900.0,CA-2020-108000,2020-01-12,2020-01-16,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78,1.0,4.89,
5902.0,CA-2019-159639,2019-11-27,2019-12-02,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3.0,10.4148,
5903.0,US-2020-153948,2020-11-06,2020-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3.0,28.1718,
5904.0,US-2020-153948,2020-11-06,2020-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,4.0,22.2264,
5905.0,US-2020-153948,2020-11-06,2020-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5.0,12.672,
5906.0,US-2020-153948,2020-11-06,2020-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.4,4.0,19.872,
5907.0,US-2020-153948,2020-11-06,2020-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1.0,1.0169999999999997,
5908.0,US-2019-113985,2019-12-02,2019-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2.0,9.264,
5909.0,US-2019-113985,2019-12-02,2019-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3.0,26.864999999999995,
5910.0,US-2019-113985,2019-12-02,2019-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3.0,5.6628,
5911.0,US-2019-113985,2019-12-02,2019-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3.0,33.8598,
5912.0,CA-2019-155383,2019-12-17,2019-12-22,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3.0,13.0284,
5924.0,CA-2019-130288,2019-11-26,2019-11-30,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2.0,-120.05080000000008,
5925.0,CA-2020-146458,2020-11-19,2020-11-22,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,22.959999999999997,7.0,6.658399999999997,
5926.0,CA-2020-150420,2020-06-03,2020-06-08,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10.0,362.835,
5930.0,US-2020-169551,2020-07-07,2020-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21000000000001,3.0,-45.3492,
5931.0,US-2020-169551,2020-07-07,2020-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,15.552000000000003,3.0,5.4432,
5932.0,US-2020-169551,2020-07-07,2020-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,683.9879999999999,2.0,-113.9980000000001,
5933.0,US-2020-169551,2020-07-07,2020-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.392,3.0,1.0044,
5934.0,US-2020-169551,2020-07-07,2020-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002020,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776000000000003,3.0,4.8231,
5935.0,US-2020-169551,2020-07-07,2020-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2.0,85.78699999999995,
5936.0,CA-2019-103107,2019-07-04,2019-07-04,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5.0,8.636,
5937.0,CA-2019-103107,2019-07-04,2019-07-04,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48000000000002,3.0,19.966499999999986,
5938.0,CA-2019-103107,2019-07-04,2019-07-04,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3.0,8.99699999999999,
5939.0,CA-2020-122077,2020-05-19,2020-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,1.0,9.5992,
